student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,student_status,admission_year,city,country,scholarship_status,exam_attempts,final_exam_date,teacher_experience_years,school_branch,school_type,course_fee,payment_status,parent_income,device_used,feedback_rating
24,Sara Mostafa,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,73.1,6.1,3.7,73,Yes,Drama,None,94.0,Yes,5.0,2.41,Bus,Normal,No,Dropped,2019,Alexandria,Egypt,Yes,2,2024-10-27,13,North,Private,2209,Pending,16021,Tablet,1.2
24,Sara Mostafa,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,75.1,8.8,4.5,74,Yes,Drama,None,76.0,Yes,5.0,2.41,Bus,Normal,No,Dropped,2021,Alexandria,Egypt,Yes,3,2024-11-18,22,West,Private,6153,Pending,6175,Mobile,3.5
24,Sara Mostafa,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,84.1,5.4,3.1,96,Yes,Drama,None,73.0,Yes,5.0,2.41,Bus,Normal,No,Active,2023,Mansoura,Egypt,No,3,2024-08-16,11,West,Private,5898,Overdue,17390,Desktop,4.3
24,Sara Mostafa,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,91.1,6.4,6.2,97,Yes,Drama,None,80.0,Yes,5.0,2.41,Bus,Normal,No,Graduated,2017,Luxor,Egypt,Yes,2,2024-12-09,19,West,Public,3178,Overdue,7080,Tablet,1.6
24,Sara Mostafa,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,93.1,6.1,1.9,71,Yes,Drama,None,95.0,Yes,5.0,2.41,Bus,Normal,No,Active,2022,Luxor,Egypt,Yes,1,2024-06-22,8,East,Private,8610,Paid,17471,Laptop,3.4
24,Sara Mostafa,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,95.1,7.7,6.4,93,Yes,Drama,None,97.0,Yes,5.0,2.41,Bus,Normal,No,Dropped,2016,Giza,Egypt,No,1,2024-12-01,20,North,Private,9895,Pending,16893,Tablet,3.4
24,Sara Mostafa,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11,93.1,7.9,4.2,73,Yes,Drama,None,99.0,Yes,5.0,2.41,Bus,Normal,No,Dropped,2021,Alexandria,Egypt,Yes,2,2024-09-05,8,North,Public,3544,Overdue,19248,Laptop,1.7
24,Sara Mostafa,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12,96.1,6.9,4.0,89,Yes,Drama,None,82.0,Yes,5.0,2.41,Bus,Normal,No,Graduated,2016,Mansoura,Egypt,Yes,1,2024-10-27,10,West,Public,6522,Pending,18009,Tablet,1.5
24,Sara Mostafa,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-09,81.1,6.7,2.9,95,Yes,Drama,None,92.0,Yes,5.0,2.41,Bus,Normal,No,Dropped,2018,Mansoura,Egypt,Yes,3,2024-10-05,26,North,Private,3370,Overdue,8217,Tablet,4.9
24,Sara Mostafa,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-10,90.1,8.1,2.5,78,Yes,Drama,None,78.0,Yes,5.0,2.41,Bus,Normal,No,Active,2021,Luxor,Egypt,No,3,2024-10-08,16,North,Private,4281,Overdue,7672,Tablet,2.6
24,Sara Mostafa,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-11,83.65,8.3,4.1,90,Yes,Drama,None,95.0,Yes,5.0,2.41,Bus,Normal,No,Graduated,2017,Alexandria,Egypt,Yes,2,2024-06-26,19,South,Public,5710,Paid,3502,Laptop,1.9
24,Sara Mostafa,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-12,99.1,6.4,4.6,70,Yes,Drama,None,100.0,Yes,5.0,2.41,Bus,Normal,No,Active,2016,Giza,Egypt,No,1,2024-06-21,26,North,Private,1328,Paid,3410,Tablet,1.7
24,Sara Mostafa,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09,88.1,7.8,1.5,82,Yes,Drama,None,75.0,Yes,5.0,2.41,Bus,Normal,No,Active,2024,Alexandria,Egypt,No,1,2024-09-14,23,South,Public,6579,Overdue,5770,Desktop,3.7
24,Sara Mostafa,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10,92.1,7.2,2.8,85,Yes,Drama,None,100.0,Yes,5.0,2.41,Bus,Normal,No,Graduated,2021,Cairo,Egypt,Yes,3,2024-10-29,11,North,Public,5228,Paid,12097,Desktop,3.4
24,Sara Mostafa,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11,100.0,7.6,2.3,76,Yes,Drama,None,100.0,Yes,5.0,2.41,Bus,Normal,No,Active,2015,Alexandria,Egypt,Yes,2,2024-08-19,13,East,Private,7794,Overdue,6001,Desktop,3.6
24,Sara Mostafa,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12,105.0,6.1,4.3,76,Yes,Drama,None,77.0,Yes,5.0,2.41,Bus,Normal,No,Dropped,2022,Cairo,Egypt,Yes,1,2024-05-01,28,West,Public,1120,Overdue,2598,Laptop,1.4
25,Khaled Omar,16,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09,84.0,7.9,0.6,92,Yes,Gaming,Postgrad,89.0,Yes,3.0,2.9,Private Car,Normal,No,Active,2017,Cairo,Egypt,Yes,2,2024-06-13,9,South,Private,7749,Pending,12976,Laptop,4.6
25,Khaled Omar,16,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10,100.0,6.2,2.2,95,Yes,Gaming,Postgrad,96.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2016,Giza,Egypt,No,1,2024-12-13,20,West,Private,1964,Paid,8391,Desktop,2.6
25,Khaled Omar,16,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11,100.0,6.9,1.6,89,Yes,Gaming,Postgrad,89.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2017,Luxor,Egypt,Yes,3,2024-07-14,24,South,Private,5224,Paid,18450,Desktop,2.3
25,Khaled Omar,16,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12,100.0,6.9,5.4,87,Yes,Gaming,Postgrad,97.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2019,Alexandria,Egypt,Yes,3,2024-08-06,19,South,Public,4675,Paid,16908,Desktop,2.8
25,Khaled Omar,16,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,87.0,7.3,2.2,71,Yes,Gaming,High School,88.0,Yes,3.0,2.9,Private Car,Normal,No,Active,2022,Cairo,Egypt,Yes,2,2024-11-24,16,South,Private,6694,Pending,13590,Mobile,2.6
25,Khaled Omar,16,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,88.0,5.8,4.7,89,Yes,Gaming,Postgrad,97.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2024,Alexandria,Egypt,No,3,2024-05-09,7,East,Public,3076,Pending,18279,Desktop,4.5
25,Khaled Omar,16,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,99.0,8.3,0.8,74,Yes,Gaming,Postgrad,78.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2021,Luxor,Egypt,Yes,1,2024-06-01,19,North,Private,7865,Pending,4750,Tablet,4.7
25,Khaled Omar,16,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,100.0,8.9,4.3,81,Yes,Gaming,Postgrad,89.0,Yes,3.0,2.9,Private Car,Normal,No,Active,2021,Luxor,Egypt,Yes,3,2024-05-15,12,South,Private,6643,Paid,11916,Mobile,2.2
25,Khaled Omar,16,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,83.65,6.1,4.7,75,Yes,Gaming,Postgrad,100.0,Yes,3.0,2.9,Private Car,Normal,No,Dropped,2021,Mansoura,Egypt,No,2,2024-09-17,15,East,Public,9524,Paid,8806,Mobile,4.5
25,Khaled Omar,16,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,100.0,7.7,5.2,99,Yes,Gaming,Postgrad,81.0,Yes,3.0,2.9,Private Car,Normal,No,Active,2022,Luxor,Egypt,No,2,2024-12-11,23,South,Private,6249,Paid,8429,Laptop,4.1
25,Khaled Omar,16,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11,97.0,5.5,0.7,94,Yes,Gaming,Postgrad,69.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2015,Giza,Egypt,Yes,2,2024-12-23,14,North,Private,2316,Pending,10123,Tablet,4.7
25,Khaled Omar,16,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12,105.0,8.8,1.1,90,Yes,Gaming,Postgrad,90.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2018,Cairo,Egypt,Yes,1,2024-11-22,11,South,Public,2196,Pending,8452,Laptop,2.0
25,Khaled Omar,16,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-09,87.0,7.5,4.2,89,Yes,Gaming,Postgrad,68.0,Yes,3.0,2.9,Private Car,Normal,No,Active,2020,Mansoura,Egypt,Yes,1,2024-11-01,26,East,Public,4170,Overdue,19158,Laptop,3.3
25,Khaled Omar,16,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-10,100.0,7.7,3.1,94,Yes,Gaming,Postgrad,77.0,Yes,3.0,2.9,Private Car,Normal,No,Dropped,2023,Giza,Egypt,Yes,1,2024-09-13,10,North,Public,1355,Pending,17456,Tablet,2.1
25,Khaled Omar,16,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-11,100.0,6.3,4.0,72,Yes,Gaming,Postgrad,78.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2016,Alexandria,Egypt,Yes,1,2024-07-11,27,East,Private,1028,Overdue,6019,Laptop,4.3
25,Khaled Omar,16,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-12,100.0,6.9,2.8,92,Yes,Gaming,Postgrad,84.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2015,Cairo,Egypt,No,1,2024-10-02,11,North,Public,2013,Paid,14419,Tablet,1.0
25,Khaled Omar,16,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09,100.0,5.8,5.0,81,Yes,Gaming,Postgrad,78.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2024,Luxor,Egypt,No,3,2024-11-06,6,North,Public,3024,Pending,2929,Tablet,3.3
25,Khaled Omar,16,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10,100.0,5.9,5.3,78,Yes,Gaming,Postgrad,100.0,Yes,3.0,2.9,Private Car,Normal,No,Active,2016,Cairo,Egypt,Yes,1,2024-05-12,2,West,Private,9490,Paid,8264,Laptop,2.4
25,Khaled Omar,16,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11,100.0,6.3,5.2,100,Yes,Gaming,Postgrad,78.0,Yes,3.0,2.9,Private Car,Normal,No,Graduated,2021,Alexandria,Egypt,Yes,1,2024-07-04,11,West,Public,6839,Paid,9973,Desktop,2.3
25,Khaled Omar,16,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12,100.0,6.8,5.1,86,Yes,Gaming,Postgrad,80.0,Yes,3.0,2.9,Private Car,Normal,No,Dropped,2017,Mansoura,Egypt,No,3,2024-08-15,19,West,Private,6791,Paid,11697,Laptop,3.6
26,Mariam Adel,17,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09,74.9,8.6,4.4,96,No,Music,High School,85.0,No,3.0,2.49,Other,Normal,No,Graduated,2024,Mansoura,Egypt,Yes,1,2024-12-18,6,North,Private,1754,Paid,13136,Mobile,4.4
26,Mariam Adel,17,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10,78.9,7.3,2.6,88,No,Music,High School,98.0,No,3.0,2.49,Other,Normal,No,Graduated,2016,Mansoura,Egypt,Yes,2,2024-06-11,14,South,Public,9961,Pending,3184,Laptop,3.4
26,Mariam Adel,17,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11,83.9,7.8,4.0,77,No,Music,High School,87.0,No,3.0,2.49,Other,Normal,No,Dropped,2021,Luxor,Egypt,Yes,1,2024-11-06,20,East,Private,4735,Paid,18911,Tablet,4.4
26,Mariam Adel,17,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12,79.9,5.1,4.9,96,No,Music,High School,82.0,No,3.0,2.49,Other,Normal,No,Graduated,2016,Giza,Egypt,Yes,1,2024-08-23,6,East,Public,2238,Overdue,2916,Mobile,2.1
26,Mariam Adel,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,61.9,7.9,3.9,100,No,Music,High School,85.0,No,3.0,2.49,Other,Normal,No,Active,2017,Giza,Egypt,Yes,2,2024-09-16,17,East,Public,2906,Pending,5574,Tablet,3.1
26,Mariam Adel,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,69.9,6.0,5.9,90,No,Music,High School,84.0,No,3.0,2.49,Other,Normal,No,Active,2021,Cairo,Egypt,No,2,2024-08-11,10,West,Public,8399,Paid,5319,Desktop,2.8
26,Mariam Adel,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,76.9,7.4,6.2,91,No,Music,High School,100.0,No,3.0,2.49,Other,Normal,No,Active,2018,Luxor,Egypt,Yes,2,2024-10-18,28,North,Public,8961,Pending,19790,Desktop,1.0
26,Mariam Adel,17,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,79.9,8.0,6.2,85,No,Music,High School,100.0,No,3.0,2.89,Other,Normal,No,Dropped,2015,Mansoura,Egypt,Yes,2,2024-08-03,1,West,Private,5601,Overdue,19625,Mobile,3.2
26,Mariam Adel,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,75.9,6.7,3.8,70,No,Music,High School,96.0,No,3.0,2.49,Other,Normal,No,Graduated,2019,Mansoura,Egypt,Yes,1,2024-05-17,3,South,Private,2460,Paid,7206,Desktop,3.6
26,Mariam Adel,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,83.9,8.9,6.5,71,No,Music,High School,98.0,No,3.0,2.49,Other,Normal,No,Active,2023,Alexandria,Egypt,No,2,2024-12-11,8,North,Public,8669,Overdue,19182,Desktop,3.4
26,Mariam Adel,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11,85.9,7.9,2.7,88,No,Music,High School,95.0,No,3.0,2.49,Other,Normal,No,Dropped,2022,Alexandria,Egypt,No,2,2024-10-07,8,East,Public,2416,Paid,19907,Laptop,3.9
26,Mariam Adel,17,Female,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12,93.9,7.4,6.0,71,No,Music,High School,99.0,No,3.0,2.49,Other,Normal,No,Graduated,2023,Mansoura,Egypt,No,3,2024-12-07,27,West,Private,8766,Overdue,6928,Laptop,3.3
26,Mariam Adel,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-09,72.9,5.2,4.4,82,No,Music,High School,91.0,No,3.0,2.49,Other,Normal,No,Dropped,2024,Mansoura,Egypt,No,2,2024-11-29,20,West,Public,2428,Paid,18105,Desktop,1.3
26,Mariam Adel,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-10,74.9,7.4,3.7,81,No,Music,High School,95.0,No,3.0,2.49,Other,Normal,No,Active,2023,Luxor,Egypt,Yes,2,2024-07-24,22,South,Private,5378,Pending,4888,Desktop,1.5
26,Mariam Adel,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-11,77.9,8.9,3.4,97,No,Music,High School,89.0,No,3.0,2.49,Other,Normal,No,Active,2021,Giza,Egypt,No,3,2024-10-15,15,South,Public,8529,Paid,4690,Laptop,3.4
26,Mariam Adel,17,Female,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-12,80.9,8.7,6.9,99,No,Music,High School,78.0,No,3.0,2.49,Other,Normal,No,Active,2018,Alexandria,Egypt,Yes,3,2024-09-28,24,West,Private,5474,Pending,6091,Desktop,2.1
26,Mariam Adel,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09,81.9,5.5,6.9,100,No,Music,High School,93.0,No,3.0,2.49,Other,Normal,No,Dropped,2019,Giza,Egypt,Yes,1,2024-06-25,7,South,Private,4071,Paid,15960,Desktop,1.3
26,Mariam Adel,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10,80.9,8.4,4.0,87,No,Music,High School,88.0,No,3.0,2.89,Other,Normal,No,Dropped,2015,Luxor,Egypt,No,3,2024-09-11,11,East,Private,1555,Paid,2690,Tablet,2.7
26,Mariam Adel,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11,85.9,6.7,6.4,97,No,Music,High School,96.0,No,3.0,2.49,Other,Normal,No,Active,2015,Mansoura,Egypt,No,1,2024-07-25,7,South,Public,9547,Overdue,3495,Desktop,3.2
26,Mariam Adel,17,Female,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12,89.9,5.1,2.1,105,No,Music,High School,89.0,No,5.0,2.49,Other,Normal,No,Dropped,2017,Giza,Egypt,No,3,2024-10-25,29,South,Public,2563,Overdue,13085,Mobile,2.3
27,Samir Farid,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09,83.9,8.4,1.8,92,Yes,TV/Social Media,High School,70.0,Yes,3.0,2.89,Bus,Mild Illness,No,Active,2022,Mansoura,Egypt,No,3,2024-08-10,4,West,Public,2040,Overdue,19276,Tablet,3.9
27,Samir Farid,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10,100.0,7.8,2.1,78,Yes,TV/Social Media,High School,91.0,Yes,3.0,2.89,Bus,Mild Illness,No,Active,2016,Mansoura,Egypt,No,1,2024-10-12,25,West,Public,3686,Paid,12720,Mobile,3.6
27,Samir Farid,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11,98.9,6.9,6.3,94,Yes,TV/Social Media,High School,82.0,Yes,3.0,2.89,Bus,Mild Illness,No,Graduated,2018,Cairo,Egypt,Yes,3,2024-12-23,12,North,Public,3553,Paid,7873,Desktop,2.3
27,Samir Farid,17,Male,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12,100.0,4.7,5.2,82,Yes,TV/Social Media,High School,98.0,Yes,3.0,2.89,Bus,Mild Illness,No,Dropped,2016,Giza,Egypt,No,1,2024-11-08,26,North,Private,2779,Paid,6503,Laptop,4.0
27,Samir Farid,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,78.9,8.4,4.1,90,Yes,TV/Social Media,High School,77.0,Yes,3.0,2.89,Bus,Mild Illness,No,Active,2019,Giza,Egypt,No,3,2024-12-29,6,West,Private,1075,Pending,13720,Tablet,3.6
27,Samir Farid,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,84.9,7.5,3.7,76,Yes,TV/Social Media,High School,75.0,Yes,3.0,2.89,Bus,Mild Illness,No,Active,2023,Mansoura,Egypt,No,2,2024-06-23,14,South,Private,5326,Pending,15964,Laptop,3.5
27,Samir Farid,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,94.9,6.0,5.1,84,Yes,TV/Social Media,High School,95.0,Yes,3.0,2.89,Bus,Mild Illness,No,Dropped,2015,Luxor,Egypt,Yes,3,2024-11-16,12,South,Private,6835,Paid,2897,Tablet,3.2
27,Samir Farid,17,Male,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-12,100.0,7.7,4.0,93,Yes,TV/Social Media,High School,92.0,Yes,3.0,2.89,Bus,Mild Illness,No,Graduated,2019,Cairo,Egypt,No,1,2024-12-19,11,North,Private,6057,Overdue,19094,Laptop,1.0
27,Samir Farid,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-09,83.65,5.2,3.6,-5,Yes,TV/Social Media,High School,82.0,Yes,3.0,2.89,Bus,Mild Illness,No,Graduated,2023,Mansoura,Egypt,Yes,3,2024-10-24,19,North,Private,3349,Overdue,5695,Tablet,3.8
27,Samir Farid,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-10,100.0,5.1,5.9,84,Yes,TV/Social Media,High School,97.0,Yes,3.0,2.89,Bus,Mild Illness,No,Active,2015,Alexandria,Egypt,No,1,2024-12-13,21,North,Private,3773,Overdue,4686,Tablet,2.5
27,Samir Farid,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-11,100.0,5.5,1.6,89,Yes,TV/Social Media,High School,92.0,Yes,3.0,2.89,Bus,Mild Illness,No,Dropped,2023,Alexandria,Egypt,No,1,2024-08-23,5,East,Public,3262,Paid,7778,Mobile,4.8
27,Samir Farid,17,Male,Grade 10,English,Mr. John,Easy,4,"Grammar, reading, and writing skills",2023-12,100.0,5.5,3.5,84,Yes,TV/Social Media,High School,82.0,Yes,3.0,2.89,Bus,Mild Illness,No,Graduated,2022,Cairo,Egypt,Yes,2,2024-09-16,14,East,Private,4229,Overdue,17150,Laptop,4.3
27,Samir Farid,17,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-09,90.9,5.0,5.5,83,Yes,TV/Social Media,High School,89.0,Yes,3.0,2.89,Bus,Mild Illness,No,Dropped,2018,Luxor,Egypt,No,2,2024-07-27,21,North,Public,1392,Paid,18799,Mobile,3.4
27,Samir Farid,17,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-10,96.9,6.9,1.9,77,Yes,TV/Social Media,High School,72.0,Yes,3.0,2.89,Bus,Mild Illness,No,Dropped,2024,Mansoura,Egypt,Yes,1,2024-06-18,24,South,Private,2108,Pending,11663,Mobile,2.0
27,Samir Farid,17,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-11,98.9,6.6,5.1,88,Yes,TV/Social Media,High School,89.0,Yes,3.0,2.89,Bus,Mild Illness,No,Active,2019,Giza,Egypt,Yes,3,2024-09-26,16,North,Private,5362,Overdue,6180,Laptop,1.8
27,Samir Farid,17,Male,Grade 10,History,Ms. Layla,Medium,3,World and local history events,2023-12,100.0,7.6,5.9,70,Yes,TV/Social Media,High School,85.0,Yes,3.0,2.89,Bus,Mild Illness,No,Graduated,2019,Cairo,Egypt,Yes,1,2024-08-23,25,East,Public,6188,Pending,6262,Tablet,2.4
27,Samir Farid,17,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-09,85.9,7.4,6.2,95,Yes,TV/Social Media,High School,62.0,Yes,3.0,2.89,Bus,Mild Illness,No,Active,2020,Luxor,Egypt,No,1,2024-11-10,13,South,Private,9802,Overdue,4515,Mobile,2.9
27,Samir Farid,17,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-10,100.0,4.7,4.3,88,Yes,TV/Social Media,High School,98.0,Yes,3.0,2.89,Bus,Mild Illness,No,Graduated,2021,Giza,Egypt,No,3,2024-07-02,25,East,Public,6057,Paid,13236,Laptop,2.2
27,Samir Farid,17,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-11,98.9,7.8,3.7,90,Yes,TV/Social Media,High School,90.0,Yes,3.0,2.89,Bus,Mild Illness,No,Graduated,2022,Alexandria,Egypt,No,3,2024-08-12,29,South,Private,4998,Paid,16104,Tablet,3.1
27,Samir Farid,17,Male,Grade 10,Arabic,Mr. Omar,Easy,5,"Language, literature, and grammar",2023-12,100.0,6.5,3.2,84,Yes,TV/Social Media,High School,77.0,Yes,3.0,2.89,Bus,Mild Illness,No,Graduated,2022,Alexandria,Egypt,Yes,3,2024-07-22,22,East,Public,9864,Paid,8616,Mobile,1.7
28,Aya Hussein,16,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-09,74.2,8.1,6.3,75,Yes,Reading,None,88.0,No,6.0,2.42,Private Car,Normal,Yes,Graduated,2016,Giza,Egypt,No,3,2024-08-11,22,South,Private,7566,Paid,19376,Mobile,4.9
28,Aya Hussein,16,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-10,89.2,8.9,4.0,86,Yes,Reading,High School,100.0,No,6.0,2.42,Private Car,Normal,Yes,Graduated,2023,Cairo,Egypt,Yes,1,2024-10-03,25,South,Public,4677,Overdue,6370,Mobile,1.4
28,Aya Hussein,16,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-11,94.2,5.1,2.7,84,Yes,Reading,None,96.0,No,6.0,2.42,Private Car,Normal,Yes,Dropped,2021,Alexandria,Egypt,No,1,2024-05-17,20,South,Public,6796,Pending,5816,Tablet,4.7
28,Aya Hussein,16,Female,Grade 10,Math,Mr. Ahmed,Medium,5,Basic mathematics concepts and algebra,2023-12,97.2,5.8,3.0,72,Yes,Reading,None,81.0,No,6.0,2.42,Private Car,Normal,Yes,Active,2018,Mansoura,Egypt,Yes,2,2024-05-06,22,South,Private,7363,Paid,3756,Mobile,4.7
28,Aya Hussein,16,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-09,77.2,8.4,4.3,83,Yes,Reading,None,76.0,No,6.0,2.42,Private Car,Normal,Yes,Dropped,2018,Giza,Egypt,Yes,1,2024-09-24,4,West,Private,9123,Overdue,4373,Tablet,3.1
28,Aya Hussein,16,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-10,80.2,7.4,3.5,75,Yes,Reading,None,90.0,No,6.0,2.42,Private Car,Normal,Yes,Graduated,2022,Giza,Egypt,Yes,3,2024-10-31,11,East,Public,9222,Pending,4576,Desktop,3.9
28,Aya Hussein,16,Female,Grade 10,Science,Ms. Fatima,Hard,4,"Physics, chemistry, and biology fundamentals",2023-11,96.2,7.1,2.6,91,Yes,Reading,None,98.0,No,6.0,2.42,Private Car,Normal,Yes,Active,2018,Alexandria,Egypt,No,2,2024-12-16,17,East,Private,8690,Paid,6184,Mobile,2.7
