student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,admission_year,city,country,scholarship_status,exam_attempts,teacher_experience_years,parent_income,feedback_rating,efficiency,performance_level,final_state
25,khaled omar,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,87,7.3,2.2,71,1,gaming,postgrad,88,1,3,2.9,private car,normal,0,2021,cairo,egypt,1,2,11,2929,2.3,0.552,excellent,High Performance
25,khaled omar,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,88,5.8,4.7,89,1,gaming,postgrad,97,1,3,2.9,private car,normal,0,2021,cairo,egypt,1,3,11,2929,2.3,0.552,excellent,High Performance
25,khaled omar,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,99,8.3,0.8,74,1,gaming,postgrad,78,1,3,2.9,private car,normal,0,2021,cairo,egypt,1,1,11,2929,2.3,0.552,excellent,High Performance
25,khaled omar,16,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,100,8.9,4.3,81,1,gaming,postgrad,89,1,3,2.9,private car,normal,0,2021,cairo,egypt,1,3,11,2929,2.3,0.552,excellent,High Performance
26,mariam adel,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,81.9,5.5,6.9,100,0,music,high school,93,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,1,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,80.9,8.4,4,87,0,music,high school,88,0,3,2.89,other,normal,0,2015,mansoura,egypt,1,3,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,85.9,6.7,6.4,97,0,music,high school,96,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,1,6,2690,3.4,2.1,excellent,High Performance
26,mariam adel,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,89.9,5.1,2.1,100,0,music,high school,89,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,3,6,2690,3.4,2.1,excellent,High Performance
26,mariam adel,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,75.9,6.7,3.8,70,0,music,high school,96,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,1,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,83.9,8.9,6.5,71,0,music,high school,98,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,85.9,7.9,2.7,88,0,music,high school,95,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,excellent,High Performance
26,mariam adel,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,93.9,7.4,6,71,0,music,high school,99,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,3,6,2690,3.4,2.1,excellent,High Performance
26,mariam adel,17,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,72.9,5.2,4.4,82,0,music,high school,91,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,74.9,7.4,3.7,81,0,music,high school,95,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,77.9,8.9,3.4,97,0,music,high school,89,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,3,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,80.9,8.7,6.9,99,0,music,high school,78,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,3,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,74.9,8.6,4.4,96,0,music,high school,85,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,1,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,78.9,7.3,2.6,88,0,music,high school,98,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,83.9,7.8,4,77,0,music,high school,87,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,1,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,79.9,5.1,4.9,96,0,music,high school,82,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,1,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,61.9,7.9,3.9,100,0,music,high school,85,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,average,Need Help
26,mariam adel,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,69.9,6,5.9,90,0,music,high school,84,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,average,Need Help
26,mariam adel,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,76.9,7.4,6.2,91,0,music,high school,100,0,3,2.49,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,good,High Performance
26,mariam adel,17,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,79.9,8,6.2,85,0,music,high school,100,0,3,2.89,other,normal,0,2015,mansoura,egypt,1,2,6,2690,3.4,2.1,good,High Performance
27,samir farid,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,85.9,7.4,6.2,95,1,tv/social media,high school,62,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,1,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,100,4.7,4.3,88,1,tv/social media,high school,98,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,98.9,7.8,3.7,90,1,tv/social media,high school,90,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,100,6.5,3.2,84,1,tv/social media,high school,77,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,83.65,5.2,3.6,5,1,tv/social media,high school,82,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,good,High Performance
27,samir farid,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,100,5.1,5.9,84,1,tv/social media,high school,97,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,1,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,100,5.5,1.6,89,1,tv/social media,high school,92,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,1,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,100,5.5,3.5,84,1,tv/social media,high school,82,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,2,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,90.9,5,5.5,83,1,tv/social media,high school,89,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,2,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,96.9,6.9,1.9,77,1,tv/social media,high school,72,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,1,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,98.9,6.6,5.1,88,1,tv/social media,high school,89,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,100,7.6,5.9,70,1,tv/social media,high school,85,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,1,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,83.9,8.4,1.8,92,1,tv/social media,high school,70,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,good,High Performance
27,samir farid,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,100,7.8,2.1,78,1,tv/social media,high school,91,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,1,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,98.9,6.9,6.3,94,1,tv/social media,high school,82,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,100,4.7,5.2,82,1,tv/social media,high school,98,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,1,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,78.9,8.4,4.1,90,1,tv/social media,high school,77,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,good,High Performance
27,samir farid,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,84.9,7.5,3.7,76,1,tv/social media,high school,75,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,2,25,2897,3.6,0.18,good,High Performance
27,samir farid,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,94.9,6,5.1,84,1,tv/social media,high school,95,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,3,25,2897,3.6,0.18,excellent,High Performance
27,samir farid,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,100,7.7,4,93,1,tv/social media,high school,92,1,3,2.89,bus,mild illness,0,2019,mansoura,egypt,0,1,25,2897,3.6,0.18,excellent,High Performance
28,aya hussein,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,87.2,5.8,5.7,76,1,reading,none,89,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,97.2,7.2,3.1,80,1,reading,none,89,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,3,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,97.2,7,5.9,96,1,reading,none,72,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,100,6.9,5,79,1,reading,none,100,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,83.2,8.9,6.1,83,1,reading,none,100,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,1,11,2632,1.3,0.31,good,High Performance
28,aya hussein,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,99.2,8.6,6.3,83,1,reading,none,91,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,100,8.1,2.2,75,1,reading,none,89,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,3,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,100,6.7,4.1,94,1,reading,none,83,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,80.2,8.2,2.4,96,1,reading,none,78,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,good,High Performance
28,aya hussein,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,93.2,8.4,6.2,5,1,reading,none,99,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,1,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,89.2,6.4,6.3,98,1,reading,none,86,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,3,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,100,5.9,3.6,85,1,reading,none,92,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,74.2,8.1,6.3,75,1,reading,none,88,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,3,11,2632,1.3,0.31,good,High Performance
28,aya hussein,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,89.2,8.9,4,86,1,reading,none,100,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,1,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,94.2,5.1,2.7,84,1,reading,none,96,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,1,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,97.2,5.8,3,72,1,reading,none,81,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,77.2,8.4,4.3,83,1,reading,none,76,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,1,11,2632,1.3,0.31,good,High Performance
28,aya hussein,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,80.2,7.4,3.5,75,1,reading,none,90,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,3,11,2632,1.3,0.31,good,High Performance
28,aya hussein,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,96.2,7.1,2.6,91,1,reading,none,98,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,2,11,2632,1.3,0.31,excellent,High Performance
28,aya hussein,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,98.2,7.1,4.7,74,1,reading,none,100,0,6,2.42,private car,normal,1,2018,alexandria,egypt,1,3,11,2632,1.3,0.31,excellent,High Performance
29,mahmoud gamal,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,66.6,5.5,4.5,72,1,sports,college,78,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,2,14,2544,2.5,1.456,average,Need Help
29,mahmoud gamal,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,83.6,7.7,1.6,91,1,sports,college,98,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,1,14,2544,2.5,1.456,good,High Performance
29,mahmoud gamal,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,85.6,8.6,2.1,73,1,sports,college,92,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,1,14,2544,2.5,1.456,excellent,High Performance
29,mahmoud gamal,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,90.6,8.9,6.4,81,1,sports,college,71,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,1,14,2544,2.5,1.456,excellent,High Performance
29,mahmoud gamal,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,65.6,8,4.4,98,1,sports,college,69,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,2,14,2544,2.5,1.456,average,Need Help
29,mahmoud gamal,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,78.6,7.4,1.9,83,1,sports,college,92,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,2,14,2544,2.5,1.456,good,High Performance
29,mahmoud gamal,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,85.6,8.8,6.3,96,1,sports,college,71,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,1,14,2544,2.5,1.456,excellent,High Performance
29,mahmoud gamal,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,97.6,6.1,3.4,74,1,sports,college,98,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,3,14,2544,2.5,1.456,excellent,High Performance
29,mahmoud gamal,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,67.6,8.6,2.7,73,1,sports,college,77,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,3,14,2544,2.5,1.456,average,Need Help
29,mahmoud gamal,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,75.6,6.9,1.6,91,1,sports,college,88,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,2,14,2544,2.5,1.456,good,High Performance
29,mahmoud gamal,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,83.6,7.9,4.7,80,1,sports,college,95,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,3,14,2544,2.5,1.456,good,High Performance
29,mahmoud gamal,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,83.6,7.1,5.1,87,1,sports,college,79,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,2,14,2544,2.5,1.456,good,High Performance
29,mahmoud gamal,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,70.6,5.3,2.7,81,1,sports,college,89,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,2,14,2544,2.5,1.456,good,High Performance
29,mahmoud gamal,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,78.6,7.9,2.7,100,1,sports,college,86,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,3,14,2544,2.5,1.456,good,High Performance
29,mahmoud gamal,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,85.6,6,6.2,86,1,sports,college,96,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,3,14,2544,2.5,1.456,excellent,High Performance
29,mahmoud gamal,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,85.6,7,4,100,1,sports,college,86,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,3,14,2544,2.5,1.456,excellent,High Performance
29,mahmoud gamal,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,66.6,8.1,6,89,1,sports,college,100,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,3,14,2544,2.5,1.456,average,Need Help
29,mahmoud gamal,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,71.6,6.4,1.5,78,1,sports,college,91,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,1,14,2544,2.5,1.456,good,High Performance
29,mahmoud gamal,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,66.6,8.8,4.4,82,1,sports,college,85,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,2,14,2544,2.5,1.456,average,Need Help
29,mahmoud gamal,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,70.6,7.7,5.5,72,1,sports,college,87,1,3,2.76,walk,normal,0,2017,luxor,egypt,0,3,14,2544,2.5,1.456,good,High Performance
30,rana essam,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,70.5,7.8,3.8,93,1,music,none,90,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,3,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,82.5,8,2.3,87,1,music,none,89,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,2,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,89.5,8.1,4.6,99,1,music,none,100,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,2,6,4708,2.3,1.95,excellent,High Performance
30,rana essam,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,98.5,7.5,6.3,72,1,music,none,100,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,2,6,4708,2.3,1.95,excellent,High Performance
30,rana essam,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,81.5,7.6,5.4,73,1,music,none,91,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,1,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,87.5,7.2,2.4,100,1,music,none,100,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,2,6,4708,2.3,1.95,excellent,High Performance
30,rana essam,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,89.5,6.9,3.4,100,1,music,none,100,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,3,6,4708,2.3,1.95,excellent,High Performance
30,rana essam,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,89.5,6.3,4,87,1,music,none,93,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,1,6,4708,2.3,1.95,excellent,High Performance
30,rana essam,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,70.5,8.8,5.8,99,1,music,none,71,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,2,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,82.5,5.4,2.6,75,1,music,none,100,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,1,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,79.5,5.6,2.6,98,1,music,none,89,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,2,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,84.5,5,3.5,74,1,music,none,89,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,3,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,81.5,6.1,6.4,75,1,music,none,96,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,2,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,76.5,5.7,6,70,1,music,none,99,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,3,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,82.5,6.2,2.5,91,1,music,none,100,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,1,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,88.5,6.6,4.6,81,1,music,none,89,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,3,6,4708,2.3,1.95,excellent,High Performance
30,rana essam,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,70.5,5.1,4.3,88,1,music,none,82,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,1,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,72.5,7,5.1,98,1,music,none,85,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,1,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,81.5,8.8,4.2,84,1,music,none,87,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,2,6,4708,2.3,1.95,good,High Performance
30,rana essam,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,83.65,6.9,3,72,1,music,none,100,0,4,3.25,walk,normal,1,2023,luxor,egypt,0,1,6,4708,2.3,1.95,good,High Performance
31,ola ibrahim,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,65.8,8.3,6.3,83,1,drama,high school,95,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,64.8,6.2,2.6,70,1,drama,high school,89,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,1,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,65.8,8,6.3,79,1,drama,high school,94,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,average,Need Help
31,ola ibrahim,17,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,76.8,7.2,3.9,5,1,drama,high school,100,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,3,1,2386,1.9,0.195,good,High Performance
31,ola ibrahim,17,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,61.8,6.9,4.8,75,1,drama,high school,100,1,7,3.18,bus,normal,0,2022,luxor,egypt,0,2,1,2386,1.9,0.195,average,Need Help
