student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,student_status,admission_year,city,country,scholarship_status,exam_attempts,final_exam_date,teacher_experience_years,school_branch,school_type,course_fee,payment_status,parent_income,device_used,feedback_rating,efficiency,sleep_study_ratio,attendance_category,performance_level,exam_month_num,exam_final_month,days_between_exam_and_month
26,mariam adel,17,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-12-01T00:00:00.000Z,89.9,5.1,2.1,100.0,0,music,high school,89.0,0,5.0,2.49,other,normal,0,dropped,2017,giza,egypt,0,3,2024-10-25,29,south,public,2563,overdue,13085,mobile,2.3,2.1,2.429,,excellent,12,10,329
26,mariam adel,17,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-09-01T00:00:00.000Z,75.9,6.7,3.8,70.0,0,music,high school,96.0,0,3.0,2.49,other,normal,0,graduated,2019,mansoura,egypt,1,1,2024-05-17,3,south,private,2460,paid,7206,desktop,3.6,2.66,1.763,,good,9,5,259
26,mariam adel,17,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-10-01T00:00:00.000Z,83.9,8.9,6.5,71.0,0,music,high school,98.0,0,3.0,2.49,other,normal,0,active,2023,alexandria,egypt,0,2,2024-12-11,8,north,public,8669,overdue,19182,desktop,3.4,4.615,1.369,,good,10,12,437
26,mariam adel,17,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-11-01T00:00:00.000Z,85.9,7.9,2.7,88.0,0,music,high school,95.0,0,3.0,2.49,other,normal,0,dropped,2022,alexandria,egypt,0,2,2024-10-07,8,east,public,2416,paid,19907,laptop,3.9,2.376,2.926,,excellent,11,10,341
26,mariam adel,17,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-12-01T00:00:00.000Z,93.9,7.4,6.0,71.0,0,music,high school,99.0,0,3.0,2.49,other,normal,0,graduated,2023,mansoura,egypt,0,3,2024-12-07,27,west,private,8766,overdue,6928,laptop,3.3,4.26,1.233,,excellent,12,12,372
26,mariam adel,17,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-09-01T00:00:00.000Z,72.9,5.2,4.4,82.0,0,music,high school,91.0,0,3.0,2.49,other,normal,0,dropped,2024,mansoura,egypt,0,2,2024-11-29,20,west,public,2428,paid,18105,desktop,1.3,3.608,1.182,,good,9,11,455
26,mariam adel,17,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-10-01T00:00:00.000Z,74.9,7.4,3.7,81.0,0,music,high school,95.0,0,3.0,2.49,other,normal,0,active,2023,luxor,egypt,1,2,2024-07-24,22,south,private,5378,pending,4888,desktop,1.5,2.997,2.0,,good,10,7,297
26,mariam adel,17,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-11-01T00:00:00.000Z,77.9,8.9,3.4,97.0,0,music,high school,89.0,0,3.0,2.49,other,normal,0,active,2021,giza,egypt,0,3,2024-10-15,15,south,public,8529,paid,4690,laptop,3.4,3.298,2.618,,good,11,10,349
26,mariam adel,17,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-12-01T00:00:00.000Z,80.9,8.7,6.9,99.0,0,music,high school,78.0,0,3.0,2.49,other,normal,0,active,2018,alexandria,egypt,1,3,2024-09-28,24,west,private,5474,pending,6091,desktop,2.1,6.831,1.261,,good,12,9,302
26,mariam adel,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-09-01T00:00:00.000Z,74.9,8.6,4.4,96.0,0,music,high school,85.0,0,3.0,2.49,other,normal,0,graduated,2024,mansoura,egypt,1,1,2024-12-18,6,north,private,1754,paid,13136,mobile,4.4,4.224,1.955,,good,9,12,474
26,mariam adel,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-10-01T00:00:00.000Z,78.9,7.3,2.6,88.0,0,music,high school,98.0,0,3.0,2.49,other,normal,0,graduated,2016,mansoura,egypt,1,2,2024-06-11,14,south,public,9961,pending,3184,laptop,3.4,2.288,2.808,,good,10,6,254
26,mariam adel,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-11-01T00:00:00.000Z,83.9,7.8,4.0,77.0,0,music,high school,87.0,0,3.0,2.49,other,normal,0,dropped,2021,luxor,egypt,1,1,2024-11-06,20,east,private,4735,paid,18911,tablet,4.4,3.08,1.95,,good,11,11,371
26,mariam adel,17,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-12-01T00:00:00.000Z,79.9,5.1,4.9,96.0,0,music,high school,82.0,0,3.0,2.49,other,normal,0,graduated,2016,giza,egypt,1,1,2024-08-23,6,east,public,2238,overdue,2916,mobile,2.1,4.704,1.041,,good,12,8,266
26,mariam adel,17,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-09-01T00:00:00.000Z,61.9,7.9,3.9,100.0,0,music,high school,85.0,0,3.0,2.49,other,normal,0,active,2017,giza,egypt,1,2,2024-09-16,17,east,public,2906,pending,5574,tablet,3.1,3.9,2.026,,average,9,9,381
26,mariam adel,17,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-10-01T00:00:00.000Z,69.9,6.0,5.9,90.0,0,music,high school,84.0,0,3.0,2.49,other,normal,0,active,2021,cairo,egypt,0,2,2024-08-11,10,west,public,8399,paid,5319,desktop,2.8,5.31,1.017,,average,10,8,315
26,mariam adel,17,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-11-01T00:00:00.000Z,76.9,7.4,6.2,91.0,0,music,high school,100.0,0,3.0,2.49,other,normal,0,active,2018,luxor,egypt,1,2,2024-10-18,28,north,public,8961,pending,19790,desktop,1.0,5.642,1.194,,good,11,10,352
26,mariam adel,17,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-12-01T00:00:00.000Z,79.9,8.0,6.2,85.0,0,music,high school,100.0,0,3.0,2.89,other,normal,0,dropped,2015,mansoura,egypt,1,2,2024-08-03,1,west,private,5601,overdue,19625,mobile,3.2,5.27,1.29,,good,12,8,246
27,samir farid,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-09-01T00:00:00.000Z,85.9,7.4,6.2,95.0,1,tv/social media,high school,62.0,1,3.0,2.89,bus,mild illness,0,active,2020,luxor,egypt,0,1,2024-11-10,13,south,private,9802,overdue,4515,mobile,2.9,5.89,1.194,,excellent,9,11,436
27,samir farid,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-10-01T00:00:00.000Z,100.0,4.7,4.3,88.0,1,tv/social media,high school,98.0,1,3.0,2.89,bus,mild illness,0,graduated,2021,giza,egypt,0,3,2024-07-02,25,east,public,6057,paid,13236,laptop,2.2,3.784,1.093,,excellent,10,7,275
27,samir farid,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-11-01T00:00:00.000Z,98.9,7.8,3.7,90.0,1,tv/social media,high school,90.0,1,3.0,2.89,bus,mild illness,0,graduated,2022,alexandria,egypt,0,3,2024-08-12,29,south,private,4998,paid,16104,tablet,3.1,3.33,2.108,,excellent,11,8,285
27,samir farid,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-12-01T00:00:00.000Z,100.0,6.5,3.2,84.0,1,tv/social media,high school,77.0,1,3.0,2.89,bus,mild illness,0,graduated,2022,alexandria,egypt,1,3,2024-07-22,22,east,public,9864,paid,8616,mobile,1.7,2.688,2.031,,excellent,12,7,234
27,samir farid,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-09-01T00:00:00.000Z,83.65,5.2,3.6,5.0,1,tv/social media,high school,82.0,1,3.0,2.89,bus,mild illness,0,graduated,2023,mansoura,egypt,1,3,2024-10-24,19,north,private,3349,overdue,5695,tablet,3.8,0.18,1.444,,good,9,10,419
27,samir farid,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-10-01T00:00:00.000Z,100.0,5.1,5.9,84.0,1,tv/social media,high school,97.0,1,3.0,2.89,bus,mild illness,0,active,2015,alexandria,egypt,0,1,2024-12-13,21,north,private,3773,overdue,4686,tablet,2.5,4.956,0.864,,excellent,10,12,439
27,samir farid,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-11-01T00:00:00.000Z,100.0,5.5,1.6,89.0,1,tv/social media,high school,92.0,1,3.0,2.89,bus,mild illness,0,dropped,2023,alexandria,egypt,0,1,2024-08-23,5,east,public,3262,paid,7778,mobile,4.8,1.424,3.438,,excellent,11,8,296
27,samir farid,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-12-01T00:00:00.000Z,100.0,5.5,3.5,84.0,1,tv/social media,high school,82.0,1,3.0,2.89,bus,mild illness,0,graduated,2022,cairo,egypt,1,2,2024-09-16,14,east,private,4229,overdue,17150,laptop,4.3,2.94,1.571,,excellent,12,9,290
27,samir farid,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-09-01T00:00:00.000Z,90.9,5.0,5.5,83.0,1,tv/social media,high school,89.0,1,3.0,2.89,bus,mild illness,0,dropped,2018,luxor,egypt,0,2,2024-07-27,21,north,public,1392,paid,18799,mobile,3.4,4.565,0.909,,excellent,9,7,330
27,samir farid,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-10-01T00:00:00.000Z,96.9,6.9,1.9,77.0,1,tv/social media,high school,72.0,1,3.0,2.89,bus,mild illness,0,dropped,2024,mansoura,egypt,1,1,2024-06-18,24,south,private,2108,pending,11663,mobile,2.0,1.463,3.632,,excellent,10,6,261
27,samir farid,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-11-01T00:00:00.000Z,98.9,6.6,5.1,88.0,1,tv/social media,high school,89.0,1,3.0,2.89,bus,mild illness,0,active,2019,giza,egypt,1,3,2024-09-26,16,north,private,5362,overdue,6180,laptop,1.8,4.488,1.294,,excellent,11,9,330
27,samir farid,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-12-01T00:00:00.000Z,100.0,7.6,5.9,70.0,1,tv/social media,high school,85.0,1,3.0,2.89,bus,mild illness,0,graduated,2019,cairo,egypt,1,1,2024-08-23,25,east,public,6188,pending,6262,tablet,2.4,4.13,1.288,,excellent,12,8,266
27,samir farid,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-09-01T00:00:00.000Z,83.9,8.4,1.8,92.0,1,tv/social media,high school,70.0,1,3.0,2.89,bus,mild illness,0,active,2022,mansoura,egypt,0,3,2024-08-10,4,west,public,2040,overdue,19276,tablet,3.9,1.656,4.667,,good,9,8,344
27,samir farid,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-10-01T00:00:00.000Z,100.0,7.8,2.1,78.0,1,tv/social media,high school,91.0,1,3.0,2.89,bus,mild illness,0,active,2016,mansoura,egypt,0,1,2024-10-12,25,west,public,3686,paid,12720,mobile,3.6,1.638,3.714,,excellent,10,10,377
27,samir farid,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-11-01T00:00:00.000Z,98.9,6.9,6.3,94.0,1,tv/social media,high school,82.0,1,3.0,2.89,bus,mild illness,0,graduated,2018,cairo,egypt,1,3,2024-12-23,12,north,public,3553,paid,7873,desktop,2.3,5.922,1.095,,excellent,11,12,418
27,samir farid,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-12-01T00:00:00.000Z,100.0,4.7,5.2,82.0,1,tv/social media,high school,98.0,1,3.0,2.89,bus,mild illness,0,dropped,2016,giza,egypt,0,1,2024-11-08,26,north,private,2779,paid,6503,laptop,4.0,4.264,0.904,,excellent,12,11,343
27,samir farid,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-09-01T00:00:00.000Z,78.9,8.4,4.1,90.0,1,tv/social media,high school,77.0,1,3.0,2.89,bus,mild illness,0,active,2019,giza,egypt,0,3,2024-12-29,6,west,private,1075,pending,13720,tablet,3.6,3.69,2.049,,good,9,12,485
27,samir farid,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-10-01T00:00:00.000Z,84.9,7.5,3.7,76.0,1,tv/social media,high school,75.0,1,3.0,2.89,bus,mild illness,0,active,2023,mansoura,egypt,0,2,2024-06-23,14,south,private,5326,pending,15964,laptop,3.5,2.812,2.027,,good,10,6,266
27,samir farid,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-11-01T00:00:00.000Z,94.9,6.0,5.1,84.0,1,tv/social media,high school,95.0,1,3.0,2.89,bus,mild illness,0,dropped,2015,luxor,egypt,1,3,2024-11-16,12,south,private,6835,paid,2897,tablet,3.2,4.284,1.176,,excellent,11,11,381
27,samir farid,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-12-01T00:00:00.000Z,100.0,7.7,4.0,93.0,1,tv/social media,high school,92.0,1,3.0,2.89,bus,mild illness,0,graduated,2019,cairo,egypt,0,1,2024-12-19,11,north,private,6057,overdue,19094,laptop,1.0,3.72,1.925,,excellent,12,12,384
28,aya hussein,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-09-01T00:00:00.000Z,87.2,5.8,5.7,76.0,1,reading,none,89.0,0,6.0,2.42,private car,normal,1,active,2024,cairo,egypt,0,2,2024-12-04,23,west,private,1340,pending,15280,desktop,1.2,4.332,1.018,,excellent,9,12,460
28,aya hussein,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-10-01T00:00:00.000Z,97.2,7.2,3.1,80.0,1,reading,none,89.0,0,6.0,2.42,private car,normal,1,active,2017,cairo,egypt,0,3,2024-10-24,18,south,public,8422,overdue,16746,laptop,2.0,2.48,2.323,,excellent,10,10,389
28,aya hussein,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-11-01T00:00:00.000Z,97.2,7.0,5.9,96.0,1,reading,none,72.0,0,6.0,2.42,private car,normal,1,dropped,2022,alexandria,egypt,1,2,2024-06-12,28,north,public,5133,pending,6268,mobile,1.3,5.664,1.186,,excellent,11,6,224
28,aya hussein,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-12-01T00:00:00.000Z,100.0,6.9,5.0,79.0,1,reading,none,100.0,0,6.0,2.42,private car,normal,1,active,2020,mansoura,egypt,1,2,2024-10-11,11,west,public,1659,pending,17321,tablet,1.4,3.95,1.38,,excellent,12,10,315
28,aya hussein,16,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-09-01T00:00:00.000Z,83.2,8.9,6.1,83.0,1,reading,none,100.0,0,6.0,2.42,private car,normal,1,active,2019,mansoura,egypt,1,1,2024-11-10,14,south,private,5071,paid,14674,laptop,2.4,5.063,1.459,,good,9,11,436
28,aya hussein,16,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-10-01T00:00:00.000Z,99.2,8.6,6.3,83.0,1,reading,none,91.0,0,6.0,2.42,private car,normal,1,dropped,2017,cairo,egypt,1,2,2024-06-07,26,south,public,9808,pending,12326,mobile,2.2,5.229,1.365,,excellent,10,6,250
28,aya hussein,16,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-11-01T00:00:00.000Z,100.0,8.1,2.2,75.0,1,reading,none,89.0,0,6.0,2.42,private car,normal,1,active,2024,luxor,egypt,1,3,2024-08-27,11,east,private,3786,pending,12546,laptop,3.3,1.65,3.682,,excellent,11,8,300
28,aya hussein,16,female,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-12-01T00:00:00.000Z,100.0,6.7,4.1,94.0,1,reading,none,83.0,0,5.0,2.42,private car,normal,1,active,2016,luxor,egypt,1,2,2024-06-06,28,west,public,8169,paid,6535,laptop,3.0,3.854,1.634,,excellent,12,6,188
28,aya hussein,16,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-09-01T00:00:00.000Z,80.2,8.2,2.4,96.0,1,reading,none,78.0,0,6.0,2.42,private car,normal,1,active,2023,alexandria,egypt,1,2,2024-08-23,22,south,private,1870,overdue,16599,laptop,3.3,2.304,3.417,,good,9,8,357
28,aya hussein,16,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-10-01T00:00:00.000Z,93.2,8.4,6.2,5.0,1,reading,none,99.0,0,6.0,2.42,private car,normal,1,active,2024,alexandria,egypt,0,1,2024-12-30,9,south,public,5196,pending,11168,desktop,2.1,0.31,1.355,,excellent,10,12,456
28,aya hussein,16,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-11-01T00:00:00.000Z,89.2,6.4,6.3,98.0,1,reading,none,86.0,0,6.0,2.42,private car,normal,1,active,2023,alexandria,egypt,0,3,2024-07-07,23,south,public,3739,paid,19118,tablet,2.5,6.174,1.016,,excellent,11,7,249
28,aya hussein,16,female,grade 10,history,ms. layla,medium,3,world and local history events,2023-12-01T00:00:00.000Z,100.0,5.9,3.6,85.0,1,reading,none,92.0,0,6.0,2.42,private car,normal,1,graduated,2015,luxor,egypt,1,2,2024-11-30,13,north,private,1940,pending,2632,desktop,1.3,3.06,1.639,,excellent,12,11,365
28,aya hussein,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-09-01T00:00:00.000Z,74.2,8.1,6.3,75.0,1,reading,none,88.0,0,6.0,2.42,private car,normal,1,graduated,2016,giza,egypt,0,3,2024-08-11,22,south,private,7566,paid,19376,mobile,4.9,4.725,1.286,,good,9,8,345
28,aya hussein,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-10-01T00:00:00.000Z,89.2,8.9,4.0,86.0,1,reading,high school,100.0,0,6.0,2.42,private car,normal,1,graduated,2023,cairo,egypt,1,1,2024-10-03,25,south,public,4677,overdue,6370,mobile,1.4,3.44,2.225,,excellent,10,10,368
28,aya hussein,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-11-01T00:00:00.000Z,94.2,5.1,2.7,84.0,1,reading,none,96.0,0,6.0,2.42,private car,normal,1,dropped,2021,alexandria,egypt,0,1,2024-05-17,20,south,public,6796,pending,5816,tablet,4.7,2.268,1.889,,excellent,11,5,198
28,aya hussein,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-12-01T00:00:00.000Z,97.2,5.8,3.0,72.0,1,reading,none,81.0,0,6.0,2.42,private car,normal,1,active,2018,mansoura,egypt,1,2,2024-05-06,22,south,private,7363,paid,3756,mobile,4.7,2.16,1.933,,excellent,12,5,157
28,aya hussein,16,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-09-01T00:00:00.000Z,77.2,8.4,4.3,83.0,1,reading,none,76.0,0,6.0,2.42,private car,normal,1,dropped,2018,giza,egypt,1,1,2024-09-24,4,west,private,9123,overdue,4373,tablet,3.1,3.569,1.953,,good,9,9,389
28,aya hussein,16,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-10-01T00:00:00.000Z,80.2,7.4,3.5,75.0,1,reading,none,90.0,0,6.0,2.42,private car,normal,1,graduated,2022,giza,egypt,1,3,2024-10-31,11,east,public,9222,pending,4576,desktop,3.9,2.625,2.114,,good,10,10,396
28,aya hussein,16,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-11-01T00:00:00.000Z,96.2,7.1,2.6,91.0,1,reading,none,98.0,0,6.0,2.42,private car,normal,1,active,2018,alexandria,egypt,0,2,2024-12-16,17,east,private,8690,paid,6184,mobile,2.7,2.366,2.731,,excellent,11,12,411
28,aya hussein,16,female,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-12-01T00:00:00.000Z,98.2,7.1,4.7,74.0,1,reading,none,100.0,0,6.0,2.42,private car,normal,1,graduated,2020,cairo,egypt,1,3,2024-05-28,7,west,public,2400,pending,4397,desktop,3.5,3.478,1.511,,excellent,12,5,179
29,mahmoud gamal,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-09-01T00:00:00.000Z,66.6,5.5,4.5,72.0,1,sports,college,78.0,1,3.0,2.76,walk,normal,0,active,2017,mansoura,egypt,1,2,2024-05-28,14,west,private,7830,paid,4239,laptop,4.3,3.24,1.222,,average,9,5,270
29,mahmoud gamal,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-10-01T00:00:00.000Z,83.6,7.7,1.6,91.0,1,sports,college,98.0,1,3.0,2.76,walk,normal,0,graduated,2017,alexandria,egypt,1,1,2024-09-06,20,west,public,3434,pending,12559,mobile,2.8,1.456,4.813,,good,10,9,341
29,mahmoud gamal,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-11-01T00:00:00.000Z,85.6,8.6,2.1,73.0,1,sports,college,92.0,1,3.0,2.76,walk,normal,0,active,2020,luxor,egypt,0,1,2024-10-17,29,east,public,3868,pending,4627,laptop,3.9,1.533,4.095,,excellent,11,10,351
29,mahmoud gamal,17,male,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-12-01T00:00:00.000Z,90.6,8.9,6.4,81.0,1,sports,college,71.0,1,3.0,2.76,walk,normal,0,graduated,2022,luxor,egypt,1,1,2024-11-26,13,south,private,2438,paid,8618,laptop,1.4,5.184,1.391,,excellent,12,11,361
29,mahmoud gamal,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-09-01T00:00:00.000Z,65.6,8.0,4.4,98.0,1,sports,college,69.0,1,3.0,2.76,walk,normal,0,dropped,2024,mansoura,egypt,0,2,2024-11-04,4,east,private,8727,paid,17903,tablet,2.5,4.312,1.818,,average,9,11,430
29,mahmoud gamal,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-10-01T00:00:00.000Z,78.6,7.4,1.9,83.0,1,sports,high school,92.0,1,3.0,2.76,walk,normal,0,active,2015,luxor,egypt,0,2,2024-12-24,14,west,private,1920,overdue,11784,desktop,3.3,1.577,3.895,,good,10,12,450
29,mahmoud gamal,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-11-01T00:00:00.000Z,85.6,8.8,6.3,96.0,1,sports,college,71.0,1,3.0,2.76,walk,normal,0,dropped,2024,luxor,egypt,0,1,2024-07-22,14,south,private,5920,paid,6261,desktop,1.5,6.048,1.397,,excellent,11,7,264
29,mahmoud gamal,17,male,grade 10,english,mr. john,easy,4,"grammar, reading, and writing skills",2023-12-01T00:00:00.000Z,97.6,6.1,3.4,74.0,1,sports,college,98.0,1,3.0,2.76,walk,normal,0,active,2017,alexandria,egypt,0,3,2024-11-02,3,east,private,3418,paid,4389,tablet,5.0,2.516,1.794,,excellent,12,11,337
29,mahmoud gamal,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-09-01T00:00:00.000Z,67.6,8.6,2.7,73.0,1,sports,college,77.0,1,3.0,2.76,walk,normal,0,dropped,2016,giza,egypt,0,3,2024-08-07,28,west,private,7475,overdue,15939,laptop,2.7,1.971,3.185,,average,9,8,341
29,mahmoud gamal,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-10-01T00:00:00.000Z,75.6,6.9,1.6,91.0,1,sports,college,88.0,1,3.0,2.76,walk,normal,0,active,2016,alexandria,egypt,0,2,2024-12-24,17,east,private,3017,paid,13219,tablet,2.4,1.456,4.313,,good,10,12,450
29,mahmoud gamal,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-11-01T00:00:00.000Z,83.6,7.9,4.7,80.0,1,sports,college,95.0,1,3.0,2.76,walk,normal,0,graduated,2015,mansoura,egypt,1,3,2024-08-12,3,south,public,8957,pending,11399,tablet,3.8,3.76,1.681,,good,11,8,285
29,mahmoud gamal,17,male,grade 10,history,ms. layla,medium,3,world and local history events,2023-12-01T00:00:00.000Z,83.6,7.1,5.1,87.0,1,sports,college,79.0,1,3.0,2.76,walk,normal,0,active,2022,mansoura,egypt,0,2,2024-10-31,16,west,public,5792,overdue,2544,mobile,2.5,4.437,1.392,,good,12,10,335
29,mahmoud gamal,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-09-01T00:00:00.000Z,70.6,5.3,2.7,81.0,1,sports,college,89.0,1,3.0,2.76,walk,normal,0,dropped,2019,cairo,egypt,1,2,2024-06-27,15,south,public,4457,paid,12207,laptop,4.3,2.187,1.963,,good,9,6,300
29,mahmoud gamal,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-10-01T00:00:00.000Z,78.6,7.9,2.7,100.0,1,sports,college,86.0,1,3.0,2.76,walk,normal,0,graduated,2019,luxor,egypt,0,3,2024-05-13,25,east,private,3975,paid,7591,tablet,1.2,2.7,2.926,,good,10,5,225
29,mahmoud gamal,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-11-01T00:00:00.000Z,85.6,6.0,6.2,86.0,1,sports,college,96.0,1,3.0,2.76,walk,normal,0,active,2020,giza,egypt,1,3,2024-06-21,26,north,public,1453,overdue,18226,desktop,3.6,5.332,0.968,,excellent,11,6,233
29,mahmoud gamal,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,2023-12-01T00:00:00.000Z,85.6,7.0,4.0,100.0,1,sports,college,86.0,1,3.0,2.76,walk,normal,0,dropped,2021,giza,egypt,0,3,2024-06-27,25,north,public,9184,pending,3054,tablet,2.1,4.0,1.75,,excellent,12,6,209
29,mahmoud gamal,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-09-01T00:00:00.000Z,66.6,8.1,6.0,89.0,1,sports,college,100.0,1,3.0,2.76,walk,normal,0,dropped,2015,giza,egypt,1,3,2024-06-01,22,south,public,6442,pending,10572,tablet,4.5,5.34,1.35,,average,9,6,274
29,mahmoud gamal,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-10-01T00:00:00.000Z,71.6,6.4,1.5,78.0,1,sports,college,91.0,1,3.0,2.76,walk,normal,0,graduated,2023,mansoura,egypt,0,1,2024-11-25,29,south,private,1818,pending,15579,mobile,2.9,1.17,4.267,,good,10,11,421
29,mahmoud gamal,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-11-01T00:00:00.000Z,66.6,8.8,4.4,82.0,1,sports,college,85.0,1,3.0,2.76,walk,normal,0,active,2017,alexandria,egypt,1,2,2024-08-13,19,north,public,5868,overdue,12583,laptop,2.2,3.608,2.0,,average,11,8,286
29,mahmoud gamal,17,male,grade 10,science,ms. fatima,hard,4,"physics, chemistry, and biology fundamentals",2023-12-01T00:00:00.000Z,70.6,7.7,5.5,72.0,1,sports,college,87.0,1,3.0,2.76,walk,normal,0,active,2018,luxor,egypt,1,3,2024-12-14,1,east,private,1012,pending,10007,tablet,3.1,3.96,1.4,,good,12,12,379
30,rana essam,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-09-01T00:00:00.000Z,70.5,7.8,3.8,93.0,1,music,none,90.0,0,4.0,3.25,walk,normal,1,dropped,2019,giza,egypt,0,3,2024-10-31,10,south,private,4243,paid,15824,tablet,2.3,3.534,2.053,,good,9,10,426
30,rana essam,16,female,grade 10,arabic,mr. omar,easy,5,"language, literature, and grammar",2023-10-01T00:00:00.000Z,82.5,8.0,2.3,87.0,1,music,none,89.0,0,4.0,3.25,walk,normal,1,active,2016,cairo,egypt,0,2,2024-07-15,7,south,private,1648,pending,6299,desktop,3.3,2.001,3.478,,good,10,7,288
